306792	201647011209	"MITSUBISHI POWER, LTD."	0
306802	5200/CHENP/2009	NEC CORPORATION	0
306805	2373/CHENP/2011	MITSUBISHI ELECTRIC CORPORATION	0
306812	461/DEL/2011	MITSUBISHI HITACHI POWER SYSTEMS ENVIRONMENTAL SOLUTIONS LTD	0
306820	3110/DELNP/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
306834	1167/KOLNP/2011	FUJITEC CO LTD	0
306843	2489/KOLNP/2012	JFE STEEL CORPORATION	0
306852	1890/CHENP/2012	OILES CORPORATION	0
306856	14/CHENP/2010	NTN CORPORATION	0
306868	2034/CHE/2011	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
306888	3037/KOLNP/2014	JFE STEEL CORPORATION	0
306900	1255/CHENP/2015	"MITSUBISHI GAS CHEMICAL COMPANY, INC."	0
306933	3085/DEL/2012	"SHIN-ETSU CHEMICAL CO., LTD."	0
306937	731/CHENP/2013	SUN PATENT TRUST	0
306953	1122/KOL/2011	"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD."	0
306970	1535/DELNP/2010	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
306992	9947/DELNP/2015	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
306996	2116/MUMNP/2013	"DAIICHI SANKYO COMPANY, LIMITED"	0
306997	8275/DELNP/2009	DAIO PAPER CORPORATION	0
307000	7824/CHENP/2012	YAZAKI CORPORATION	0
307003	4413/DELNP/2011	MITSUBISHI HEAVY INDUSTRIES LTD	0
307039	1040/DELNP/2013	JAPAN POLYPROPYLENE CORPORATION	0
307063	3560/CHE/2011	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
307064	1756/KOLNP/2014	JFE STEEL CORPORATION	0
307068	6209/CHENP/2011	KEIHIN CORPORATION	0
307100	7599/DELNP/2014	ASAHI KASEI CHEMICALS CORPORATION	0
307120	4924/CHENP/2012	"FUJFILM SONOSITE, INC"	0
307139	875/CHE/2013	SUZUKI MOTOR CORPORATION	0
307148	1473/CHENP/2014	"TORAY INDUSTRIES, INC."	0
307150	335/KOLNP/2013	"DAIKIN INDUSTRIES, LTD."	0
307182	47/DELNP/2015	"MITSUBISHI GAS CHEMICAL COMPANY, INC."	0
307185	8310/CHENP/2012	NOF CORPORATION	0
307197	10043/CHENP/12	MITSUBISHI HEAVY INDUSTRIES LTD	0
307198	302/DEL/2009	HITACHI HIGH-TECH CORPORATION	0
307213	4915/DELNP/2013	ASAHI KASEI CHEMICALS CORPORATION	0
307214	10612/DELNP/15	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
307219	4588/CHENP/2014	JFE STEEL CORPORATION	0
307221	5396/CHE/2012	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
307236	1239/KOLNP/2014	JVCKENWOOD CORPORATION	0
307241	3723/KOLNP/2012	JFE STEEL CORPORATION	0
307253	3694/CHE/2010	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
307257	5007/KOLNP/2008	UNI-CHARM CORPORATION	0
307264	1067/MUMNP/2011	SUN PATENT TRUST	0
307303	581/MUMNP/2010	NIFCO INC.	0
307318	201617033074	"NGK SPARK PLUG CO., LTD."	0
307327	1679/KOLNP/2011	"NGK SPARK PLUG CO., LTD."	0
307334	3608/KOLNP/2011	LIVEDO CORPORATION	0
307357	3151/DEL/2010	SUZUKI MOTOR CORPORATION	0
307361	7120/DELNP/2010	"OMRON HEALTHCARE CO., LTD."	0
307364	10872/DELNP/13	SHIKOKU CHEMICALS CORPORATION	0
307365	3444/DELNP/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
307387	5075/KOLNP/2011	NIFCO INC.	0
307394	670/KOLNP/2012	"DAIKIN INDUSTRIES, LTD."	0
307404	2953/CHENP/2014	"DAI-ICHI KOGYO SEIYAKU CO., LTD."	0
307429	6/MUMNP/2013	"MITSUI MINING & SMELTING CO., LTD."	0
307436	1732/DEL/2010	"HITACHI, LTD."	0
307438	4864/CHENP/2013	"MITSUBISHI GAS CHEMICAL COMPANY, INC."	0
307448	8240/DELNP/2010	AISIN SEIKI K.K.	0
307452	1809/DELNP/2015	YOSHINO SEKKO K.K.	0
307467	7662/DELNP/2014	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
307475	21/CHENP/2013	YAZAKI CORPORATION	0
307488	6514/CHENP/2013	MITSUBISHI TANABE PHARMA CORPORATION	0
307496	2297/MUMNP/2014	MAZDA MOTOR CORPORATION	0
307505	57/DELNP/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
307538	10249/CHENP/13	IDEMITSU KOSAN CO LTD	0
307553	1645/CHENP/2014	NBC MESHTEC INC.	0
307554	1147/DELNP/2010	MITSUBISHI HEAVY INDUSTRIES LTD	0
307560	2244/CHENP/2011	"AJINOMOTO CO., INC."	0
307569	5324/CHENP/2010	MITSUBISHI ELECTRIC CORPORATION	0
307572	6202/DELNP/2014	ASAHI KASEI CHEMICALS CORPORATION	0
307575	9038/DELNP/2012	JSR CORPORATION	0
307584	6257/DELNP/2013	ASAHI KASEI CHEMICALS CORPORATION	0
307603	7256/DELNP/2014	MITSUBISHI UBE CEMENT CORPORATION	0
307635	495/MUMNP/2011	FUJI OOZX INC.	0
307658	189/KOL/2015	"HITACHI BUILDING SYSTEMS CO., LTD."	0
307725	7305/DELNP/2012	"MMAG CO., LTD."	0
307745	381/DEL/2012	"HITACHI INDUSTRIAL EQUIPMENT SYSTEMS CO., LTD."	0
307757	7474/DELNP/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
307770	3166/DELNP/2014	MITSUBISHI HEAVY INDUSTRIES ENGINEERING LTD	0
307773	201647014567	CHIYODA CORPORATION	0
307816	8381/CHENP/2011	"NIPPON SHOKUBAI CO., LTD."	0
307825	1175/CHENP/2015	OMRON CORPORATION	0
307835	1675/CHENP/2013	YAZAKI CORPORATION	0
307864	7803/DELNP/2011	"SUMITOMO ELECTRIC INDUSTRIES, LTD."	0
307895	654/CHENP/2013	JFE STEEL CORPORATION	0
307940	10694/DELNP/12	"PRIMETALS TECHNOLOGIES JAPAN, LTD."	0
307958	2467/DEL/2008	"SUMITOMO WIRING SYSTEMS, LTD."	0
307979	4039/CHENP/2010	"HONDA MOTOR CO., LTD."	0
307983	201617003918	CATALER CORPORATION	0
307996	10131/CHENP/12	AISIN SEIKI K.K.	0
307998	10243/CHENP/12	MITSUBISHI HEAVY INDUSTRIES ENVIRONMENTAL & CHEMICAL ENGINEERING CO LTD	0
307999	1424/CHENP/2011	NITTO DENKO CORPORATION	0
308020	3066/DELNP/2014	MITSUBISHI HEAVY INDUSTRIES ENGINE & TURBOCHARGER LTD	0
308026	3800/CHENP/2012	YAZAKI CORPORATION	0
308029	156/CHENP/2015	IDEMITSU KOSAN CO LTD	0
308110	3983/DELNP/2010	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
308120	1900/KOLNP/2011	SONY COMPUTER ENTERTAINMENT INC.	0
308130	254/CHE/2010	SATAKE CORPORATION	0
308139	460/DEL/2011	MITSUBISHI HITACHI POWER SYSTEMS ENVIRONMENTAL SOLUTIONS LTD	0
308140	10422/DELNP/12	MITSUBISHI HEAVY INDUSTRIES LTD	0
308144	3701/DEL/2015	SUZUKI MOTOR CORPORATION	0
308145	10012/CHENP/12	MITSUBISHI HEAVY INDUSTRIES LTD	0
308191	373/DELNP/2014	"NISSIN FOODS HOLDINGS CO., LTD."	0
308196	3002/CHENP/2012	YAZAKI CORPORATION	0
308197	1442/DELNP/2012	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
308203	1158/CHENP/2011	HOYA CORPORATION	0
308217	79/CHENP/2012	ISHIHARA SANGYO KAISHA LTD	0
308224	2327/DEL/2010	SUZUKI MOTOR CORPORATION	0
308262	1087/MUMNP/2011	SUN PATENT TRUST	0
308273	201617016809	"DOWA THERMOTECH CO., LTD."	0
308315	881/MUMNP/2014	"TOKUYAMA SEKISUI INDUSTRY CO., LTD."	0
308326	4446/CHENP/2013	YAZAKI CORPORATION	0
308358	53/CHENP/2014	"KUMIAI CHEMICAL INDUSTRY CO., LTD."	0
308364	2462/CHE/2011	HORIBA LTD.	0
308378	490/DEL/2011	"SANYO ELECTRIC CO., LTD."	0
308385	1597/DELNP/2012	"HITACHI POWDERED METALS CO., LTD."	0
308446	814/DEL/2011	SUZUKI MOTOR CORPORATION	0
308462	1467/KOL/2012	"SUMITOMO RUBBER INDUSTRIES, LTD."	0
308466	4259/CHE/2012	SUZUKI MOTOR CORPORATION	0
308467	3337/CHENP/2013	MITSUBISHI ELECTRIC CORPORATION	0
308472	10549/DELNP/12	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
308495	5521/CHENP/2010	TAGIVAN II LLC	0
308507	9361/DELNP/2011	"SUMITOMO WIRING SYSTEMS, LTD."	0
308522	3418/KOLNP/2012	"ARONKASEI CO.,LTD."	0
308530	1562/KOLNP/2015	JFE STEEL CORPORATION	0
308537	3405/KOLNP/2015	JFE STEEL CORPORATION	0
308539	818/MUMNP/2014	JFE STEEL CORPORATION	0
308554	636/CHE/2012	NEC CORPORATION	0
308563	2259/MUMNP/2014	"HONDA MOTOR CO., LTD."	0
308628	5653/CHENP/2011	HIRATA CORPORATION	0
308630	3293/DEL/2011	"HITACHI, LTD."	0
308651	2701/DELNP/2012	"NGK SPARK PLUG CO., LTD."	0
308674	7867/CHENP/2014	"MORISHITA JINTAN CO., LTD."	0
308687	4510/CHENP/2013	TOSOH FINECHEM CORPORATION	0
308699	2023/CHENP/2015	MITSUBISHI ELECTRIC CORPORATION	0
308723	1058/DEL/2011	"CASIO COMPUTER CO., LTD."	0
308734	81/DELNP/2013	"DOWA ECO-SYSTEM CO.,LTD"	0
308735	1129/DELNP/2015	ASAHI KASEI KABUSHIKI KAISHA	0
308744	603/DEL/2011	TOSHIBA KIKAI KABUSHIKI KAISHA	0
308752	2794/CHENP/2012	TOSOH FINECHEM CORPORATION	0
308784	5133/DELNP/2013	DENKA COMPANY LIMITED	0
308797	514/DELNP/2013	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
308832	6279/DELNP/2014	ASAHI KASEI CHEMICALS CORPORATION	0
308836	660/CHENP/2013	"MITSUBISHI POWER, LTD."	0
308842	8360/CHENP/2012	"FURUKAWA ELECTRIC CO., LTD."	0
308844	805/CHE/2011	FUJIFILM CORPORATION	0
308850	3591/DELNP/2012	"PRIMETALS TECHNOLOGIES JAPAN, LTD."	0
308858	1865/KOLNP/2014	"DAINICHISEIKA COLOR & CHEM. MFG.CO.,LTD."	0
308861	1122/KOL/2012	DAIHEN CORPORATION	0
308884	1773/DEL/2010	"HITACHI INDUSTRIAL EQUIPMENT SYSTEMS CO., LTD."	0
308891	5939/CHENP/2015	KABUSHIKI KAISHA KOBE SEIKO SHO (KOBE ST	0
308893	2930/CHE/2011	SUZUKI MOTOR CORPORATION	0
308896	2166/DELNP/2013	"OTSUKA PHARMACEUTICAL CO., LTD."	0
308902	7594/CHENP/2012	MITSUBISHI ELECTRIC CORPORATION	0
308904	3280/KOLNP/2009	"DAIICHI SANKYO COMPANY, LIMITED"	0
308919	3244/MUMNP/2015	"MITSUI MINING & SMELTING CO., LTD."	0
308926	4784/CHENP/2011	"TORAY INDUSTRIES, INC."	0
308930	2920/DEL/2008	HITACHI HIGH-TECH CORPORATION	0
308931	8232/DELNP/2013	NITTO DENKO CORPORATION	0
308943	1923/DEL/2011	"HITACHI INDUSTRIAL EQUIPMENT SYSTEMS CO., LTD."	0
308949	10130/DELNP/15	"TAIHO PHARMACEUTICAL CO., LTD."	0
308961	1418/MUMNP/2011	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
308968	1480/DEL/2011	"HITACHI INDUSTRIAL EQUIPMENT SYSTEMS CO., LTD."	0
308982	3406/KOLNP/2015	JFE STEEL CORPORATION	0
308983	2540/DEL/2011	NITTO DENKO CORPORATION	0
309001	8314/CHENP/2012	"TOYOBO CO., LTD."	0
309022	5713/CHENP/2010	NTN CORPORATION	0
309039	4074/KOLNP/2012	"SANOH INDUSTRIAL CO., LTD."	0
309045	9834/CHENP/2011	MITSUBISHI ELECTRIC CORPORATION	0
309085	3485/CHENP/2010	NIPPON STEEL CORPORATION	0
309091	4037/KOLNP/2010	"NTT DOCOMO, INC."	0
309093	8826/CHENP/2012	"NISSIN FOODS HOLDINGS CO., LTD."	0
309128	1679/CHENP/2013	YAZAKI CORPORATION	0
309154	357/KOLNP/2011	"HITACHI CONSTRUCTION MACHINERY CO., LTD."	0
309155	6980/DELNP/2008	HITACHI ZOSEN CORPORATION	0
309169	1841/DEL/2012	SUZUKI MOTOR CORPORATION	0
309174	865/DELNP/2012	"PRIMETALS TECHNOLOGIES JAPAN, LTD."	0
309180	4576/DELNP/2011	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
309193	7827/CHENP/2013	MITSUBISHI ELECTRIC CORPORATION	0
309194	1726/KOL/2008	TSUDAKOMA KOGYO KABUSHIKI KAISHA	0
309238	5024/CHENP/2013	MITSUBISHI CHEMICAL CORPORATION	0
309246	407/KOLNP/2013	"SEKISUI CHEMICAL CO., LTD."	0
309248	4377/CHENP/2015	MITSUBISHI ELECTRIC CORPORATION	0
309254	1542/DELNP/2012	SEIKO EPSON CORPORATION	0
309259	1657/DELNP/2012	"HITACHI ASTEMO, LTD."	0
309292	201617029788	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
309347	10140/CHENP/13	TOKUYAMA CORPORATION	0
309366	201617021294	"TAIHO PHARMACEUTICAL CO., LTD."	0
309379	497/KOLNP/2010	"STANLEY ELECTRIC CO., LTD."	0
309383	9204/DELNP/2012	"PRIMETALS TECHNOLOGIES JAPAN, LTD."	0
309387	95/DELNP/2015	"NIHON PARKERIZING CO.,LTD."	0
309388	6155/DELNP/2010	NTN CORPORATION	0
309389	8629/DELNP/2011	SHINRYO CORPORATION	0
309390	3243/DELNP/2013	UBE CORPORATION	0
309398	7119/DELNP/2010	"SHIN-ETSU CHEMICAL CO., LTD."	0
309405	8056/DELNP/2011	NIPPON STEEL CORPORATION	0
309408	112/DELNP/2015	KANEKA CORPORATION	0
309438	3293/KOLNP/2010	SYSMEX CORPORATION	0
309447	3043/MUM/2011	JFE STEEL CORPORATION	0
309462	2926/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
309463	3191/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
309464	4169/KOLNP/2009	"DAIICHI SANKYO COMPANY, LIMITED"	0
309482	10757/DELNP/14	"MITSUBISHI GAS CHEMICAL COMPANY, INC."	0
309483	2444/CHENP/2015	"MITSUI MINING & SMELTING CO., LTD."	0
309486	3057/KOLNP/2009	"NGK SPARK PLUG CO., LTD."	0
309506	3209/KOLNP/2011	UNITIKA LTD	0
309546	1203/CHE/2010	"NTT DOCOMO, INC."	0
309572	2500/DELNP/2011	MITSUBOSHI BELTING LTD.	0
309574	2652/DELNP/2015	"MITSUBISHI POWER, LTD."	0
309645	637/DELNP/2014	KAO CORPORATION	0
309646	8958/DELNP/2010	AUTONETWORKS TECHNOLOGIES LTD	0
309748	3148/KOLNP/2013	JFE STEEL CORPORATION	0
309761	384/CHENP/2013	NIPPON KAYAKU KABUSHIKI KAISHA	0
309785	3317/DELNP/2014	"SUMITOMO WIRING SYSTEMS, LTD."	0
309818	2681/DELNP/2012	NIPPON STEEL CORPORATION	0
309820	6271/CHENP/2014	"SANYO ELECTRIC CO., LTD."	0
309826	7365/CHENP/2015	MITSUBISHI ELECTRIC CORPORATION	0
309832	7805/DELNP/2011	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
309877	1316/DEL/2011	SUZUKI MOTOR CORPORATION	0
309910	2332/CHENP/2014	"ONO PHARMACEUTICAL CO., LTD."	0
309913	1625/DEL/2013	"SHIN-ETSU CHEMICAL CO., LTD."	0
309915	1962/CHE/2009	"KOBELCO CONSTRUCTION MACHINERY CO.,LTD."	0
309940	3121/KOLNP/2013	ORGANO CORPORATION	0
309946	2779/DELNP/2013	"DOWA ECO-SYSTEM CO.,LTD"	0
309959	10072/DELNP/14	ASAHI KASEI CHEMICALS CORPORATION	0
309970	453/DEL/2012	"SHIN-ETSU CHEMICAL CO., LTD."	0
309971	1139/CHENP/2015	"ONO PHARMACEUTICAL CO., LTD."	0
310004	2115/MUMNP/2013	"DAIICHI SANKYO COMPANY, LIMITED"	0
310023	8365/CHENP/2012	JAPAN AVIATION ELECTRONICS INDUSTRY LTD	0
310033	5297/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
310041	5574/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
310043	613/MUMNP/2012	"SAKAI CHEMICAL INDUSTRY CO., LTD."	0
310047	7549/CHENP/2013	MITSUBISHI ELECTRIC CORPORATION	0
310066	683/KOLNP/2012	"NGK INSULATORS, LTD."	0
310076	6907/DELNP/2014	SUMITOMO BAKELITE CO LTD	0
310079	1993/CHENP/2015	MITSUBISHI ELECTRIC CORPORATION	0
310101	7017/DELNP/2015	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
310103	688/MUM/2010	SUZUKI MOTOR CORPORATION	0
310107	1457/MUMNP/2012	"SEKISUI MEDICAL CO.,LTD."	0
310148	2300/DEL/2006	JX NIPPON MINING & METALS CORPORATION	0
310169	1295/DEL/2011	SUZUKI MOTOR CORPORATION	0
310188	4894/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
310191	1829/DELNP/2013	"HITACHI CHEMICAL CO., LTD."	0
310205	6751/CHENP/2014	DIC CORPORATION	0
310219	1491/MUMNP/2013	"TOYOCHEM CO., LTD."	0
310231	7715/CHENP/2012	NEC CORPORATION	0
310237	201617018888	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
310242	5138/KOLNP/2008	UNI-CHARM CORPORATION	0
310282	3290/DELNP/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
310299	4174/DELNP/2011	"SUMITOMO ELECTRIC INDUSTRIES, LTD."	0
310319	936/DEL/2003	"SHIN-ETSU CHEMICAL CO., LTD."	0
310343	5142/CHENP/2013	MITSUBISHI CHEMICAL CORPORATION	0
310345	1855/MUMNP/2010	NITTO DENKO CORPORATION	0
310361	3237/CHENP/2011	EBARA CORPORATION	0
310370	3272/CHE/2012	SUZUKI MOTOR CORPORATION	0
310419	201637005541	JFE STEEL CORPORATION	0
310437	201647034235	NOF CORPORATION	0
310454	8114/DELNP/2013	ASAHI KASEI CHEMICALS CORPORATION	0
310475	463/KOLNP/2010	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
310481	8609/CHENP/2013	NICHIA CORPORATION	0
310492	686/MUM/2010	SUZUKI MOTOR CORPORATION	0
310509	1192/KOLNP/2013	"DAIKIN INDUSTRIES, LTD."	0
310514	9665/DELNP/2008	NIPPON STEEL CORPORATION	0
310516	3190/CHE/2012	FUJIFILM CORPORATION	0
310517	8060/CHENP/2015	CHIYODA CORPORATION	0
310525	765/KOLNP/2014	JFE STEEL CORPORATION	0
310527	7569/CHENP/2011	KANEKA CORPORATION	0
310535	5340/DELNP/2013	"MITSUBISHI GAS CHEMICAL COMPANY, INC."	0
310546	201617032776	"KANSAI PAINT CO., LTD."	0
310560	3036/KOLNP/2014	"DAIKIN INDUSTRIES, LTD."	0
310562	1167/KOL/2011	"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD."	0
310585	6326/DELNP/2012	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
310586	70/CHE/2014	"MITSUI MINING & SMELTING CO., LTD."	0
310596	588/KOL/2015	"IBIDEN CO., LTD."	0
310621	149/DELNP/2015	SHIKOKU CHEMICALS CORPORATION	0
310667	2422/DEL/2011	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
310692	90/CHE/2012	MITSUBISHI ELECTRIC CORPORATION	0
310695	1650/CHENP/2012	"HITACHI ASTEMO, LTD."	0
310716	274/MUMNP/2012	JFE STEEL CORPORATION	0
310745	6592/DELNP/2009	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
310778	201647028913	"NIHON KESSHO KOGAKU CO.,LTD"	0
310789	1721/CHENP/2014	ASAHI KASEI CHEMICALS CORPORATION	0
310859	3437/KOLNP/2009	"KOBE STEEL, LTD."	0
310865	2459/MUMNP/2011	ASAHI KASEI E-MATERIALS CORPORATION	0
310867	5302/DELNP/2014	"ONO PHARMACEUTICAL CO., LTD."	0
310870	1368/DELNP/2013	"KAKEN PHARMACEUTICAL CO.,LTD"	0
310897	2633/KOLNP/2012	JFE STEEL CORPORATION	0
310939	6578/CHENP/2013	JSR CORPORATION	0
310945	2243/CHENP/2014	"MITSUBISHI POWER, LTD."	0
310951	433/KOLNP/2012	NIFCO INC.	0
311013	3618/KOLNP/2010	PANASONIC CORPORATION	0
311027	7811/DELNP/2010	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
311051	1447/CHENP/2013	FUJIFILM CORPORATION	0
311055	6148/CHENP/2012	"PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LTD."	0
311059	1989/MUMNP/2015	JFE STEEL CORPORATION	0
311071	7020/DELNP/2009	"NGK SPARK PLUG CO., LTD."	0
311098	9176/DELNP/2010	NIPPON STEEL & SUMITOMO METAL CORPORATION	0
311111	537/DEL/2013	MITSUBA CORPORATION	0
311115	4833/CHE/2013	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
311116	1937/CHE/2011	"NTT DOCOMO, INC."	0
311126	2085/KOLNP/2012	"DAIKIN INDUSTRIES, LTD."	0
311142	8970/CHENP/2012	KEIHIN CORPORATION	0
311155	3808/KOLNP/2010	"DAIKIN INDUSTRIES, LTD."	0
311158	4147/DELNP/2014	TAKASAGO INTERNATIONAL CORPORATION	0
311180	2474/CHENP/2012	"TORAY INDUSTRIES, INC."	0
311197	315/CHENP/2013	YAZAKI CORPORATION	0
311216	1303/CHENP/2014	"FURUKAWA ELECTRIC CO., LTD."	0
311219	8149/DELNP/2015	ASAHI KASEI CHEMICALS CORPORATION	0
311237	1397/CHENP/2013	YAZAKI CORPORATION	0
311244	71/KOL/2009	"DAIFUKU CO., LTD."	0
311246	5951/CHENP/2013	"KUMIAI CHEMICAL INDUSTRY CO.,LTD."	0
311262	5968/DELNP/2011	HITACHI HIGH-TECH CORPORATION	0
311263	881/KOLNP/2015	"DAIKIN INDUSTRIES, LTD."	0
311266	3435/CHE/2014	SHIMADZU CORPORATION	0
311273	201617019541	ASAHI KASEI KABUSHIKI KAISHA	0
311282	3576/KOLNP/2012	JFE STEEL CORPORATION	0
311299	1587/CHE/2008	TSUBAKIMOTO CHAIN COMPANY.	0
311332	838/KOL/2007	TSUDAKOMA KOGYO KABUSHIKI KAISHA	0
311359	2087/DEL/2006	"SUMITOMO WIRING SYSTEMS, LTD."	0
311373	6497/CHENP/2014	NEC CORPORATION	0
311375	2532/KOLNP/2014	"DAIKIN INDUSTRIES, LTD."	0
311384	3654/DELNP/2015	JAPAN POLYPROPYLENE CORPORATION	0
311390	331/DEL/2012	"HITACHI, LTD."	0
311393	3612/KOLNP/2010	UNICHARM CORPORATION	0
311408	828/MUMNP/2010	PANASONIC CORPORATION	0
311440	585/KOLNP/2014	"TOYO INK SC HOLDINGS CO., LTD."	0
311447	2652/DEL/2009	ASAHI DENSO CO LTD	0
311485	1112/CHENP/2013	SUZUKI MOTOR CORPORATION	0
311497	4339/CHENP/2015	OJI HOLDINGS CORPORATION	0
311501	3108/KOLNP/2012	DIC CORPORATION	0
311524	484/CHENP/2015	FUJIFILM CORPORATION	0
311548	1875/DELNP/2011	"SHIN-KOBE ELECTRIC  MACHINERY CO.,LTD."	0
311551	6215/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
311573	4324/KOLNP/2011	JFE STEEL CORPORATION	0
311579	3553/DELNP/2015	"SANWA KAGAKU KENKYUSHO CO., LTD."	0
311595	3743/DEL/2012	"HITACHI, LTD."	0
311638	9146/CHENP/2014	NITTO DENKO CORPORATION	0
311647	6216/DELNP/2014	"MITSUBISHI POWER, LTD."	0
311656	358/KOLNP/2014	"DAIKIN INDUSTRIES, LTD."	0
311674	2203/CHE/2008	KUBOTA CORPORATION	0
311681	201617025602	MITSUBISHI HEAVY INDUSTRIES ENVIRONMENTAL & CHEMICAL ENGINEERING CO LTD	0
311713	291/CHENP/2013	"SHIN-ETSU CHEMICAL CO., LTD."	0
311751	1413/DELNP/2013	TAKEDA PHARMACEUTICAL COMPANY LIMITED	0
311764	3792/DELNP/2015	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
311771	201617014344	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
311772	4376/DELNP/2011	TOSHIBA MITSUBISHI-ELECTRIC IND.SYS.CO.	0
311799	1874/DELNP/2015	NIKON CORPORATION	0
311800	7666/CHENP/2011	AMBIT BIOSCIENCES CORPORATION	0
311804	2631/MUMNP/2014	THYSSENKRUPP UHDE CHLORINE ENGINEERS (JAPAN) LTD.	0
311818	10110/DELNP/11	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
311822	10731/CHENP/12	"MITSUBISHI POWER, LTD."	0
311839	209/CHENP/2012	MITSUBISHI ELECTRIC CORPORATION	0
311848	6786/CHENP/2015	MITSUBISHI HEAVY INDUSTRIES LTD	0
311887	8529/DELNP/2015	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
311895	4819/CHENP/2011	"DAIKIN INDUSTRIES, LTD."	0
311899	2299/DEL/2010	SEIKO EPSON CORPORATION	0
311909	3512/KOLNP/2012	"FUJI ELECTRIC CO., LTD."	0
311923	7989/DELNP/2010	NIPPON STEEL CORPORATION	0
311927	1973/CHENP/2014	FUJIFILM CORPORATION	0
311956	1236/KOL/2013	SUZUKI MOTOR CORPORATION	0
311962	9981/CHENP/2012	NEC CORPORATION	0
311970	201647004491	"MITSUI MINING & SMELTING CO., LTD."	0
311980	3637/CHENP/2014	MITSUBISHI ELECTRIC CORPORATION	0
311988	3142/KOLNP/2012	FURUKAWA ELECTRIC CO.LTD.	0
311989	3417/KOLNP/2011	JFE STEEL CORPORATION	0
311990	4048/CHENP/2013	"OKI ELECTRIC INDUSTRY CO., LTD."	0
312011	1991/CHENP/2013	"FURUKAWA ELECTRIC CO., LTD."	0
312016	5888/CHENP/2014	"HONDA MOTOR CO., LTD."	0
312023	201617019406	ASAHI KASEI KABUSHIKI KAISHA	0
312034	7169/CHENP/2015	MITSUBISHI ELECTRIC CORPORATION	0
312077	3436/CHENP/2013	"DAIICHI SANKYO COMPANY, LIMITED"	0
312088	3060/DELNP/2013	"SANTEN PHARMACEUTICAL CO.,LTD."	0
312089	6438/DELNP/2015	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
312095	2272/KOLNP/2010	YAZAKI CORPORATION	0
312120	1689/CHENP/2012	YAZAKI CORPORATION	0
312131	3775/CHE/2013	TOSHIBA MITSUBISHI-ELECTRIC IND.SYS.CO.	0
312144	7711/DELNP/2013	"NISSIN CHEMICAL INDUSTRY CO.,LTD."	0
312162	2544/CHENP/2010	"METAWATER CO., LTD."	0
312176	6447/CHENP/2015	KABUSHIKI KAISHA KOBE SEIKO SHO (KOBE ST	0
312189	2828/KOLNP/2012	"MEIJI SEIKA PHARMA CO., LTD."	0
312205	335/DEL/2011	TERUMO CORPORATION	0
312229	7058/CHENP/2012	PANASONIC CORPORATION	0
312232	2704/CHE/2015	KABUSHIKI KAISHA TOYOTA JIDOSHOKKI	0
312264	814/MUMNP/2012	TOYOTA JIDOSHA KABUSHIKI KAISHA	0
312289	3530/DEL/2011	SUZUKI MOTOR CORPORATION	0
312295	7418/CHENP/2012	TAGIVAN II LLC	0
312310	5818/DELNP/2014	NIPPON STEEL CORPORATION	0
